,flight_id,people_onboard,passengers_onboard,crew_onboard,people_dead,passenger_dead,crew_dead,ground,total_fatalities
399,399,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
400,400,11.0,7.0,4.0,11.0,7.0,4.0,0.0,11.0
401,401,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
402,402,13.0,9.0,4.0,12.0,9.0,1.0,0.0,12.0
403,403,16.0,13.0,3.0,13.0,10.0,3.0,0.0,13.0
404,404,17.0,14.0,3.0,17.0,14.0,3.0,0.0,17.0
405,405,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
406,406,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
407,407,6.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0
408,408,6.0,1.0,5.0,6.0,1.0,5.0,0.0,6.0
409,409,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
410,410,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
411,411,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
412,412,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
413,413,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
414,414,14.0,11.0,3.0,12.0,10.0,2.0,0.0,12.0
415,415,25.0,18.0,7.0,3.0,2.0,1.0,0.0,3.0
416,416,7.0,5.0,2.0,7.0,5.0,2.0,0.0,7.0
417,417,5.0,0.0,5.0,3.0,0.0,3.0,0.0,3.0
418,418,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
419,419,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
420,420,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
421,421,15.0,11.0,4.0,1.0,1.0,0.0,0.0,1.0
422,422,6.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0
423,423,7.0,3.0,4.0,7.0,3.0,4.0,0.0,7.0
424,424,7.0,5.0,2.0,7.0,5.0,2.0,0.0,7.0
425,425,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
426,426,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
427,427,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
428,428,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
429,429,8.0,6.0,2.0,8.0,6.0,2.0,0.0,8.0
430,430,3.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0
431,431,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
432,432,11.0,8.0,3.0,2.0,2.0,0.0,0.0,2.0
433,433,11.0,10.0,1.0,10.0,9.0,1.0,0.0,10.0
434,434,10.0,7.0,3.0,9.0,7.0,2.0,0.0,9.0
435,435,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
436,436,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
437,437,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
438,438,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
439,439,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
440,440,15.0,12.0,3.0,11.0,8.0,3.0,0.0,11.0
441,441,16.0,13.0,3.0,4.0,3.0,1.0,0.0,4.0
442,442,4.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0
443,443,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
444,444,14.0,11.0,3.0,9.0,7.0,2.0,0.0,9.0
445,445,5.0,1.0,4.0,5.0,1.0,4.0,0.0,5.0
446,446,17.0,13.0,4.0,15.0,12.0,3.0,0.0,15.0
447,447,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
448,448,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
449,449,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
450,450,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
451,451,,,,,,,,
452,452,12.0,10.0,2.0,12.0,10.0,2.0,0.0,12.0
453,453,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
454,454,13.0,11.0,2.0,5.0,4.0,1.0,0.0,5.0
455,455,12.0,8.0,4.0,12.0,8.0,4.0,0.0,12.0
456,456,11.0,9.0,2.0,11.0,9.0,2.0,0.0,11.0
457,457,7.0,5.0,2.0,5.0,3.0,2.0,0.0,5.0
458,458,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
459,459,6.0,1.0,5.0,5.0,1.0,4.0,0.0,5.0
460,460,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
461,461,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
462,462,97.0,36.0,61.0,35.0,13.0,22.0,1.0,36.0
463,463,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
464,464,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
465,465,6.0,5.0,1.0,6.0,5.0,1.0,,
466,466,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
467,467,15.0,10.0,5.0,15.0,10.0,5.0,0.0,15.0
468,468,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
469,469,14.0,11.0,3.0,14.0,11.0,3.0,0.0,14.0
470,470,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
471,471,11.0,8.0,3.0,3.0,0.0,3.0,0.0,3.0
472,472,9.0,7.0,2.0,4.0,2.0,2.0,0.0,4.0
473,473,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
474,474,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
475,475,14.0,9.0,5.0,2.0,2.0,0.0,0.0,2.0
476,476,11.0,7.0,4.0,4.0,1.0,3.0,0.0,4.0
477,477,19.0,16.0,3.0,19.0,16.0,3.0,0.0,19.0
478,478,7.0,2.0,5.0,7.0,2.0,5.0,0.0,7.0
479,479,11.0,9.0,2.0,4.0,2.0,2.0,0.0,4.0
480,480,12.0,9.0,3.0,10.0,7.0,3.0,0.0,10.0
481,481,11.0,9.0,2.0,4.0,2.0,2.0,,
482,482,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
483,483,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
484,484,17.0,14.0,3.0,4.0,4.0,0.0,0.0,4.0
485,485,19.0,13.0,6.0,2.0,1.0,1.0,0.0,2.0
486,486,8.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0
487,487,7.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0
488,488,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
489,489,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
490,490,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
491,491,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
492,492,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
493,493,14.0,0.0,14.0,11.0,0.0,11.0,0.0,11.0
494,494,19.0,0.0,19.0,13.0,0.0,13.0,0.0,13.0
495,495,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
496,496,12.0,7.0,5.0,8.0,5.0,3.0,0.0,8.0
497,497,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
498,498,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
499,499,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
500,500,7.0,3.0,4.0,7.0,3.0,4.0,0.0,7.0
501,501,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
502,502,8.0,5.0,3.0,8.0,5.0,3.0,0.0,8.0
503,503,19.0,14.0,5.0,19.0,14.0,5.0,0.0,19.0
504,504,6.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0
505,505,2.0,,,2.0,,,0.0,2.0
506,506,9.0,7.0,2.0,9.0,7.0,2.0,0.0,9.0
507,507,17.0,14.0,3.0,6.0,6.0,0.0,0.0,6.0
508,508,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
509,509,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
510,510,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
511,511,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
512,512,4.0,,,4.0,,,0.0,4.0
513,513,10.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0
514,514,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
515,515,4.0,0.0,4.0,4.0,0.0,4.0,,
516,516,14.0,12.0,2.0,14.0,12.0,2.0,0.0,14.0
517,517,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
518,518,15.0,6.0,9.0,15.0,6.0,9.0,0.0,15.0
519,519,12.0,10.0,2.0,12.0,10.0,2.0,0.0,12.0
520,520,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
521,521,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
522,522,17.0,14.0,3.0,16.0,13.0,3.0,0.0,16.0
523,523,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
524,524,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
525,525,15.0,13.0,2.0,15.0,13.0,2.0,0.0,15.0
526,526,17.0,13.0,4.0,14.0,12.0,2.0,0.0,14.0
527,527,5.0,,,5.0,,,53.0,58.0
528,528,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
529,529,9.0,8.0,1.0,5.0,4.0,1.0,0.0,5.0
530,530,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
531,531,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
532,532,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
533,533,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
534,534,2.0,,,2.0,,,0.0,2.0
535,535,14.0,13.0,1.0,14.0,13.0,1.0,1.0,15.0
536,536,19.0,14.0,5.0,6.0,2.0,4.0,0.0,6.0
537,537,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
538,538,15.0,10.0,5.0,12.0,9.0,3.0,0.0,12.0
539,539,6.0,0.0,6.0,4.0,0.0,4.0,0.0,4.0
540,540,7.0,4.0,3.0,5.0,3.0,2.0,0.0,5.0
541,541,8.0,5.0,3.0,8.0,5.0,3.0,0.0,8.0
542,542,15.0,12.0,3.0,10.0,7.0,3.0,0.0,10.0
543,543,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
544,544,13.0,,,13.0,,,0.0,13.0
545,545,17.0,12.0,5.0,5.0,2.0,3.0,0.0,5.0
546,546,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
547,547,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
548,548,4.0,1.0,3.0,4.0,1.0,3.0,0.0,4.0
549,549,13.0,8.0,5.0,3.0,2.0,1.0,0.0,3.0
550,550,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
551,551,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
552,552,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
553,553,8.0,6.0,2.0,8.0,6.0,2.0,0.0,8.0
554,554,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
555,555,12.0,9.0,3.0,8.0,7.0,1.0,0.0,8.0
556,556,9.0,,,9.0,,,0.0,9.0
557,557,4.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0
558,558,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
559,559,1.0,0.0,1.0,1.0,0.0,1.0,22.0,23.0
560,560,4.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
561,561,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
562,562,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
563,563,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
564,564,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
565,565,16.0,12.0,4.0,14.0,10.0,4.0,0.0,14.0
566,566,6.0,4.0,2.0,5.0,4.0,1.0,0.0,5.0
567,567,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
568,568,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
569,569,20.0,15.0,5.0,1.0,1.0,0.0,0.0,1.0
570,570,5.0,3.0,2.0,5.0,3.0,2.0,0.0,5.0
571,571,2.0,0.0,2.0,2.0,0.0,2.0,,
572,572,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
573,573,8.0,6.0,2.0,5.0,3.0,2.0,0.0,5.0
574,574,7.0,3.0,4.0,7.0,3.0,4.0,0.0,7.0
575,575,9.0,5.0,4.0,8.0,5.0,3.0,0.0,8.0
576,576,10.0,4.0,6.0,10.0,4.0,6.0,0.0,10.0
577,577,11.0,9.0,2.0,11.0,9.0,2.0,0.0,11.0
578,578,8.0,4.0,4.0,8.0,4.0,4.0,0.0,8.0
579,579,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
580,580,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
581,581,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
582,582,9.0,7.0,2.0,9.0,7.0,2.0,0.0,9.0
583,583,1.0,,,1.0,,,0.0,1.0
584,584,4.0,,,4.0,,,0.0,4.0
585,585,13.0,10.0,3.0,2.0,2.0,0.0,0.0,2.0
586,586,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
587,587,11.0,9.0,2.0,11.0,9.0,2.0,0.0,11.0
588,588,15.0,12.0,3.0,15.0,12.0,3.0,0.0,15.0
589,589,25.0,21.0,4.0,25.0,21.0,4.0,0.0,25.0
590,590,12.0,9.0,3.0,7.0,4.0,3.0,0.0,7.0
591,591,14.0,10.0,4.0,9.0,8.0,1.0,0.0,9.0
592,592,15.0,12.0,3.0,2.0,0.0,2.0,0.0,2.0
593,593,17.0,14.0,3.0,17.0,14.0,3.0,0.0,17.0
594,594,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
595,595,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
596,596,29.0,23.0,6.0,29.0,23.0,6.0,0.0,29.0
597,597,6.0,,,6.0,,,0.0,6.0
598,598,16.0,13.0,3.0,10.0,7.0,3.0,0.0,10.0
599,599,7.0,3.0,4.0,7.0,3.0,4.0,0.0,7.0
600,600,16.0,12.0,4.0,16.0,12.0,4.0,0.0,16.0
601,601,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
602,602,16.0,13.0,3.0,12.0,9.0,3.0,0.0,12.0
603,603,6.0,1.0,5.0,5.0,1.0,4.0,0.0,5.0
604,604,13.0,10.0,3.0,2.0,1.0,1.0,0.0,2.0
605,605,12.0,9.0,3.0,12.0,9.0,3.0,0.0,12.0
606,606,16.0,13.0,3.0,9.0,6.0,3.0,0.0,9.0
607,607,12.0,9.0,3.0,3.0,3.0,0.0,0.0,3.0
608,608,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
609,609,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
610,610,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
611,611,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
612,612,25.0,20.0,5.0,5.0,5.0,0.0,0.0,5.0
613,613,22.0,17.0,5.0,22.0,17.0,5.0,0.0,22.0
614,614,22.0,,,22.0,,,0.0,22.0
615,615,14.0,10.0,4.0,8.0,5.0,3.0,0.0,8.0
616,616,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
617,617,10.0,,,10.0,,,0.0,10.0
618,618,17.0,14.0,3.0,15.0,12.0,3.0,0.0,15.0
619,619,15.0,9.0,6.0,2.0,2.0,0.0,0.0,2.0
620,620,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
621,621,15.0,13.0,2.0,14.0,13.0,1.0,0.0,14.0
622,622,20.0,17.0,3.0,20.0,17.0,3.0,0.0,20.0
623,623,36.0,31.0,5.0,7.0,5.0,2.0,0.0,7.0
624,624,3.0,,,3.0,,,0.0,3.0
625,625,34.0,28.0,6.0,26.0,21.0,5.0,0.0,26.0
626,626,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
627,627,22.0,19.0,3.0,22.0,19.0,3.0,0.0,22.0
628,628,11.0,7.0,4.0,11.0,,4.0,0.0,11.0
629,629,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
630,630,18.0,13.0,5.0,13.0,11.0,2.0,0.0,13.0
631,631,9.0,4.0,5.0,9.0,4.0,5.0,0.0,9.0
632,632,1.0,0.0,1.0,1.0,0.0,1.0,,
633,633,9.0,7.0,2.0,9.0,7.0,2.0,0.0,9.0
634,634,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
635,635,12.0,8.0,4.0,8.0,,,0.0,8.0
636,636,21.0,19.0,2.0,20.0,18.0,2.0,0.0,20.0
637,637,17.0,14.0,3.0,13.0,10.0,3.0,0.0,13.0
638,638,12.0,10.0,2.0,12.0,10.0,2.0,0.0,12.0
639,639,17.0,14.0,3.0,17.0,14.0,3.0,0.0,17.0
640,640,14.0,10.0,4.0,3.0,0.0,3.0,0.0,3.0
641,641,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
642,642,21.0,19.0,2.0,21.0,19.0,2.0,0.0,21.0
643,643,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
644,644,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
645,645,10.0,6.0,4.0,4.0,4.0,0.0,0.0,4.0
646,646,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
647,647,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
648,648,15.0,11.0,4.0,14.0,10.0,4.0,0.0,14.0
649,649,19.0,13.0,6.0,19.0,13.0,6.0,0.0,19.0
650,650,25.0,18.0,7.0,25.0,18.0,7.0,0.0,25.0
651,651,15.0,11.0,4.0,15.0,11.0,4.0,0.0,15.0
652,652,,,,,,,,
653,653,22.0,17.0,5.0,22.0,17.0,5.0,0.0,22.0
654,654,37.0,26.0,11.0,11.0,6.0,5.0,0.0,11.0
655,655,12.0,7.0,5.0,10.0,5.0,5.0,0.0,10.0
656,656,17.0,14.0,3.0,17.0,14.0,3.0,0.0,17.0
657,657,13.0,10.0,3.0,12.0,10.0,2.0,0.0,12.0
658,658,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
659,659,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
660,660,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
661,661,36.0,30.0,6.0,36.0,30.0,6.0,0.0,36.0
662,662,19.0,15.0,4.0,17.0,13.0,4.0,0.0,17.0
663,663,16.0,13.0,3.0,2.0,2.0,0.0,0.0,2.0
664,664,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
665,665,15.0,11.0,4.0,13.0,10.0,3.0,0.0,13.0
666,666,35.0,26.0,9.0,35.0,26.0,9.0,0.0,35.0
667,667,26.0,20.0,6.0,26.0,20.0,6.0,0.0,26.0
668,668,19.0,10.0,9.0,19.0,10.0,9.0,0.0,19.0
669,669,15.0,11.0,4.0,14.0,10.0,4.0,0.0,14.0
670,670,21.0,,,19.0,,,0.0,19.0
671,671,10.0,0.0,10.0,10.0,0.0,10.0,20.0,30.0
672,672,39.0,33.0,6.0,25.0,20.0,5.0,0.0,25.0
673,673,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
674,674,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
675,675,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
676,676,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
677,677,31.0,27.0,4.0,13.0,11.0,2.0,0.0,13.0
678,678,17.0,13.0,4.0,17.0,13.0,4.0,0.0,17.0
679,679,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
680,680,23.0,3.0,20.0,23.0,3.0,20.0,0.0,23.0
681,681,41.0,35.0,6.0,40.0,34.0,6.0,0.0,40.0
682,682,17.0,,,17.0,,,0.0,17.0
683,683,16.0,,,16.0,,,0.0,16.0
684,684,13.0,,,12.0,,,0.0,12.0
685,685,25.0,18.0,7.0,10.0,9.0,1.0,0.0,10.0
686,686,22.0,18.0,4.0,20.0,16.0,4.0,0.0,20.0
687,687,10.0,0.0,10.0,10.0,0.0,10.0,63.0,73.0
688,688,27.0,23.0,4.0,27.0,23.0,4.0,0.0,27.0
689,689,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
690,690,17.0,13.0,4.0,17.0,13.0,4.0,0.0,17.0
691,691,21.0,18.0,3.0,18.0,18.0,3.0,0.0,18.0
692,692,7.0,3.0,4.0,7.0,3.0,4.0,0.0,7.0
693,693,22.0,0.0,22.0,22.0,0.0,22.0,0.0,22.0
694,694,25.0,21.0,4.0,25.0,21.0,4.0,0.0,25.0
695,695,20.0,15.0,5.0,20.0,15.0,5.0,0.0,20.0
696,696,15.0,11.0,4.0,15.0,11.0,4.0,0.0,15.0
697,697,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
698,698,15.0,12.0,3.0,13.0,12.0,3.0,0.0,13.0
699,699,20.0,15.0,5.0,20.0,15.0,5.0,0.0,20.0
700,700,19.0,10.0,9.0,19.0,10.0,9.0,0.0,19.0
701,701,1.0,,,1.0,,,37.0,38.0
702,702,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0
703,703,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
704,704,15.0,11.0,4.0,15.0,11.0,4.0,0.0,15.0
705,705,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
706,706,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
707,707,31.0,27.0,4.0,31.0,27.0,4.0,0.0,31.0
708,708,25.0,0.0,25.0,25.0,0.0,25.0,0.0,25.0
709,709,5.0,3.0,2.0,5.0,3.0,2.0,0.0,5.0
710,710,24.0,21.0,3.0,24.0,21.0,3.0,0.0,24.0
711,711,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
712,712,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
713,713,16.0,13.0,3.0,16.0,13.0,3.0,0.0,16.0
714,714,21.0,,,21.0,,,,
715,715,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
716,716,7.0,4.0,3.0,5.0,4.0,1.0,0.0,5.0
717,717,20.0,17.0,3.0,9.0,6.0,3.0,0.0,9.0
718,718,16.0,11.0,5.0,16.0,11.0,5.0,0.0,16.0
719,719,12.0,9.0,3.0,12.0,9.0,3.0,0.0,12.0
720,720,14.0,,,14.0,,,0.0,14.0
721,721,22.0,18.0,4.0,22.0,18.0,4.0,0.0,22.0
722,722,22.0,17.0,5.0,22.0,17.0,5.0,0.0,22.0
723,723,22.0,18.0,4.0,22.0,18.0,4.0,0.0,22.0
724,724,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
725,725,4.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
726,726,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
727,727,2.0,0.0,2.0,2.0,0.0,2.0,19.0,21.0
728,728,17.0,15.0,2.0,17.0,15.0,2.0,0.0,17.0
729,729,26.0,20.0,6.0,26.0,20.0,6.0,0.0,26.0
730,730,22.0,17.0,5.0,22.0,17.0,5.0,0.0,22.0
731,731,24.0,17.0,7.0,22.0,16.0,6.0,0.0,22.0
732,732,28.0,24.0,4.0,28.0,24.0,4.0,0.0,28.0
733,733,31.0,26.0,5.0,17.0,17.0,0.0,0.0,17.0
734,734,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
735,735,3.0,0.0,3.0,3.0,0.0,3.0,58.0,61.0
736,736,20.0,14.0,6.0,20.0,14.0,6.0,5.0,25.0
737,737,15.0,12.0,3.0,11.0,8.0,3.0,0.0,11.0
738,738,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
739,739,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
740,740,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
741,741,13.0,0.0,13.0,13.0,0.0,13.0,2.0,15.0
742,742,19.0,16.0,3.0,19.0,16.0,3.0,0.0,19.0
743,743,17.0,13.0,4.0,17.0,13.0,4.0,0.0,17.0
744,744,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
745,745,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
746,746,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
747,747,30.0,,,1.0,,,0.0,1.0
748,748,29.0,22.0,7.0,1.0,1.0,0.0,0.0,1.0
749,749,15.0,12.0,3.0,15.0,12.0,3.0,0.0,15.0
750,750,9.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0
751,751,24.0,19.0,5.0,24.0,19.0,5.0,0.0,24.0
752,752,24.0,21.0,3.0,24.0,21.0,3.0,0.0,24.0
753,753,17.0,14.0,3.0,17.0,14.0,3.0,0.0,17.0
754,754,,,,,,,,
755,755,20.0,17.0,3.0,20.0,17.0,3.0,0.0,20.0
756,756,30.0,25.0,5.0,25.0,20.0,5.0,0.0,25.0
757,757,11.0,7.0,4.0,11.0,7.0,4.0,0.0,11.0
758,758,16.0,14.0,2.0,16.0,14.0,2.0,0.0,16.0
759,759,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
760,760,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
761,761,17.0,14.0,3.0,9.0,6.0,3.0,0.0,9.0
762,762,5.0,,,5.0,,,0.0,5.0
763,763,16.0,11.0,5.0,16.0,11.0,5.0,0.0,16.0
764,764,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
765,765,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
766,766,30.0,,,23.0,,,0.0,23.0
767,767,24.0,21.0,3.0,24.0,21.0,3.0,0.0,24.0
768,768,6.0,0.0,6.0,4.0,0.0,4.0,0.0,4.0
769,769,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
770,770,11.0,,,11.0,,,0.0,11.0
771,771,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
772,772,26.0,22.0,4.0,23.0,21.0,2.0,0.0,23.0
773,773,23.0,19.0,4.0,23.0,19.0,4.0,0.0,23.0
774,774,24.0,21.0,3.0,24.0,21.0,3.0,0.0,24.0
775,775,11.0,7.0,4.0,11.0,7.0,4.0,0.0,11.0
776,776,8.0,8.0,0.0,8.0,8.0,0.0,0.0,8.0
777,777,22.0,19.0,3.0,17.0,15.0,2.0,0.0,17.0
778,778,30.0,26.0,4.0,13.0,13.0,0.0,0.0,13.0
779,779,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
780,780,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
781,781,20.0,17.0,3.0,20.0,17.0,3.0,0.0,20.0
782,782,13.0,11.0,2.0,13.0,11.0,2.0,0.0,13.0
783,783,20.0,17.0,3.0,18.0,15.0,3.0,0.0,18.0
784,784,25.0,22.0,3.0,25.0,22.0,3.0,0.0,25.0
785,785,21.0,16.0,5.0,21.0,16.0,5.0,0.0,21.0
786,786,31.0,26.0,5.0,31.0,26.0,5.0,0.0,31.0
787,787,13.0,11.0,2.0,6.0,6.0,0.0,0.0,6.0
788,788,21.0,15.0,6.0,21.0,15.0,6.0,0.0,21.0
789,789,30.0,25.0,5.0,30.0,25.0,5.0,1.0,31.0
790,790,31.0,25.0,6.0,31.0,25.0,6.0,0.0,31.0
791,791,23.0,19.0,4.0,20.0,16.0,4.0,0.0,20.0
792,792,21.0,18.0,3.0,21.0,18.0,3.0,0.0,21.0
793,793,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
794,794,11.0,9.0,2.0,2.0,1.0,1.0,0.0,2.0
795,795,27.0,,,27.0,,,0.0,27.0
796,796,2.0,,,2.0,,,36.0,38.0
797,797,12.0,,,12.0,,,0.0,12.0
