,flight_id,causes,date,route_simple
3098,3098,Sin datos,1980-09-14,Zaire
3099,3099,Fuego en la cabina,1980-09-15,Saudi Arabia
3100,3100,Sin datos,1980-09-17,Zaire
3101,3101,Sin datos,1980-09-30,Afghanistan
3102,3102,Sin datos,1980-11-12,Egypt
3103,3103,Sin datos,1980-11-19,South Korea
3104,3104,Sin datos,1980-11-24,Colombia
3105,3105,Sin datos,1980-11-28,Texas
3106,3106,Sin datos,1980-12-05,Tanzania
3107,3107,Sabotaje o terrorismo,1980-12-21,Colombia
3108,3108,Sin datos,1980-12-23,Qatar
3109,3109,Sin datos,1981-01-14,West Germany
3110,3110,Sin datos,1981-01-20,Washington
3111,3111,Sin datos,1981-02-07,Russia
3112,3112,Sin datos,1981-02-11,New York
3113,3113,Sin datos,1981-02-22,California
3114,3114,Sin datos,1981-02-24,Brazil
3115,3115,Sin datos,1981-02-26,Off Tabones Island  Philippines
3116,3116,Sin datos,1981-03-10,Comoro Islands
3117,3117,Sin datos,1981-03-15,Alaska
3118,3118,Sin datos,1981-03-26,Poland
3119,3119,Sin datos,1981-04-06,Bolivia
3120,3120,Sin datos,1981-04-07,Ohio
3121,3121,Sin datos,1981-04-17,Colorado
3122,3122,Sin datos,1981-04-28,Indonesia
3123,3123,Sin datos,1981-04-28,Russia
3124,3124,Sin datos,1981-05-06,Maryland
3125,3125,Sin datos,1981-05-07,Argentina
3126,3126,Sabotaje o terrorismo,1981-05-16,Angola
3127,3127,Sin datos,1981-05-21,Mexico
3128,3128,Sin datos,1981-05-22,Ecuador
3129,3129,Sin datos,1981-05-29,Egypt
3130,3130,Sin datos,1981-06-14,Russia
3131,3131,Sin datos,1981-06-26,England
3132,3132,Sin datos,1981-07-18,Armenia
3133,3133,Sin datos,1981-07-20,Somalia
3134,3134,Sin datos,1981-07-24,Madagascar
3135,3135,Sin datos,1981-07-25,Colombia
3136,3136,Sin datos,1981-07-27,Mexico
3137,3137,Sin datos,1981-08-22,Taiwan
3138,3138,Error de tráfico aéreo,1981-08-24,Russia
3139,3139,Sin datos,1981-08-27,Colombia
3140,3140,Sin datos,1981-08-29,Russia
3141,3141,Sin datos,1981-09-02,Colombia
3142,3142,Sin datos,1981-09-18,Russian
3143,3143,Sin datos,1981-09-21,Nevada
3144,3144,Sin datos,1981-09-22,Turkey
3145,3145,Sin datos,1981-09-29,Iran
3146,3146,Sin datos,1981-10-01,Wyoming
3147,3147,Sin datos,1981-10-06,Netherlands
3148,3148,Sin datos,1981-10-15,Austria
3149,3149,Sin datos,1981-10-26,U.S. Virgin Islands
3150,3150,Sin datos,1981-10-31,Cameroon
3151,3151,Sin datos,1981-11-08,Mexico
3152,3152,Sin datos,1981-11-16,Russia
3153,3153,Sin datos,1981-11-19,Nepal
3154,3154,Sin datos,1981-11-30,Saint Lucia Island
3155,3155,Sin datos,1981-12-01,France
3156,3156,Sin datos,1981-12-05,Hawaii
3157,3157,Sin datos,1981-12-16,Brunei
3158,3158,Sin datos,1981-12-18,Colombia
3159,3159,Sin datos,1982-01-07,USSR
3160,3160,Sin datos,1982-01-13,D.C.
3161,3161,Sin datos,1982-01-14,Ethiopia
3162,3162,Sin datos,1982-01-23,Massachusetts
3163,3163,Sin datos,1982-01-25,Romania
3164,3164,Sin datos,1982-02-03,Djbouti
3165,3165,Sin datos,1982-02-06,South Korea
3166,3166,Sin datos,1982-02-07,India
3167,3167,Sin datos,1982-02-09,Philippines
3168,3168,Piloto indispuesto,1982-02-09,Japan
3169,3169,Sin datos,1982-02-19,Colombia
3170,3170,Sin datos,1982-02-21,Rhode Island
3171,3171,Sin datos,1982-03-11,Norway
3172,3172,Sin datos,1982-03-19,Illinois
3173,3173,Sin datos,1982-03-19,Florida
3174,3174,Sin datos,1982-03-20,Indonesia
3175,3175,Sin datos,1982-03-26,Colombia
3176,3176,Sin datos,1982-04-11,Alaska
3177,3177,Sin datos,1982-04-13,Turkey
3178,3178,Sin datos,1982-04-26,China
3179,3179,Sin datos,1982-04-30,Gulf of Thailand
3180,3180,Sin datos,1982-05-09,Yemen
3181,3181,Sin datos,1982-05-12,Arkansas
3182,3182,Sin datos,1982-05-19,South Atlantic Ocean
3183,3183,Sin datos,1982-05-25,Brazil
3184,3184,Sin datos,1982-05-28,Indonesia
3185,3185,Sin datos,1982-06-01,South Korea
3186,3186,Sin datos,1982-06-08,Brazil
3187,3187,Sin datos,1982-06-12,Brazil
3188,3188,Sin datos,1982-06-22,India
3189,3189,Sin datos,1982-06-24,Indonesia
3190,3190,Sin datos,1982-06-28,USSR
3191,3191,Sin datos,1982-07-03,Gabon
3192,3192,Fallas en el diseño,1982-07-06,Russia
3193,3193,Sin datos,1982-07-09,Louisiana
3194,3194,Sin datos,1982-07-11,Philippines
3195,3195,Sin datos,1982-07-23,California
3196,3196,Sabotaje o terrorismo,1982-08-11,Pacific Ocean
3197,3197,Sin datos,1982-08-12,Myanmar
3198,3198,Sin datos,1982-08-14,Nicaragua
3199,3199,Sin datos,1982-08-14,USSR
3200,3200,Sin datos,1982-09-01,Ecuador
3201,3201,Insuficiente combustible,1982-09-04,Brazil
3202,3202,Sin datos,1982-09-11,West Germany
3203,3203,Sin datos,1982-09-13,Spain
3204,3204,Sin datos,1982-09-29,Luxembourg
3205,3205,Sin datos,1982-11-17,Off Taiwan
3206,3206,Sin datos,1982-11-29,Angola
3207,3207,Sin datos,1982-11-29,Colombia
3208,3208,Sin datos,1982-12-07,Colorado
3209,3209,Sin datos,1982-12-09,Chile
3210,3210,Sin datos,1982-12-09,Nicaragua
3211,3211,Sin datos,1982-12-23,Russia
3212,3212,Fuego en la cabina,1982-12-24,China
3213,3213,Sin datos,1983-01-09,Minnesota
3214,3214,Sin datos,1983-01-11,Michigan
3215,3215,Sin datos,1983-01-16,Turkey
3216,3216,Fuego en la cabina,1983-02-13,North Carolina
3217,3217,Sin datos,1983-03-09,Brazil
3218,3218,Sin datos,1983-03-10,Afghanistan
3219,3219,Sin datos,1983-03-11,Barquisimeto Venezuela
3220,3220,Sin datos,1983-03-30,New Jersey
3221,3221,Sin datos,1983-04-07,Alaska
3222,3222,Sin datos,1983-04-16,Sudan
3223,3223,Error de tráfico aéreo,1983-04-19,Russia
3224,3224,Sin datos,1983-04-19,Japan
3225,3225,Sin datos,1983-04-26,Japan
3226,3226,Sin datos,1983-04-29,Ecuador
3227,3227,Sin datos,1983-04-30,Florida
3228,3228,Sin datos,1983-05-05,Thailand
3229,3229,Sin datos,1983-05-05,Bahamas
3230,3230,Sin datos,1983-05-06,Russia
3231,3231,Sin datos,1983-06-02,Indonesia
3232,3232,Fuego en la cabina,1983-06-02,Kentucky
3233,3233,Sin datos,1983-06-06,Taiwan
3234,3234,Sin datos,1983-06-08,Alaska
3235,3235,Sin datos,1983-06-16,Hawaii
3236,3236,Sin datos,1983-06-21,Mali
3237,3237,Sin datos,1983-06-28,Nevada
3238,3238,Sin datos,1983-07-01,Guinea
3239,3239,Sin datos,1983-07-11,Ecuador
3240,3240,Sin datos,1983-07-16,UK
3241,3241,Insuficiente combustible,1983-07-23,Canada
3242,3242,Sin datos,1983-08-17,Arizona
3243,3243,Sin datos,1983-08-30,USSR
3244,3244,Sin datos,1983-09-01,Russia
3245,3245,Sin datos,1983-09-02,Canada
3246,3246,Sin datos,1983-09-14,China
3247,3247,Sabotaje o terrorismo,1983-09-23,UAE
3248,3248,Sin datos,1983-09-28,Taiwan
3249,3249,Sin datos,1983-10-07,Brazil
3250,3250,Sin datos,1983-10-08,Myanmar
3251,3251,Sin datos,1983-10-11,Illinois
3252,3252,Sin datos,1983-10-28,Pennsylvania
3253,3253,Sabotaje o terrorismo,1983-11-08,Angola
3254,3254,Sin datos,1983-11-23,Canada
3255,3255,Sin datos,1983-11-27,Spain
3256,3256,Sin datos,1983-11-28,Nigeria
3257,3257,Sin datos,1983-12-07,Spain
3258,3258,Sin datos,1983-12-14,Colombia
3259,3259,Sin datos,1983-12-17,Canada
3260,3260,Sin datos,1983-12-24,Russia
3261,3261,Sin datos,1984-01-02,Jordan
3262,3262,Sin datos,1984-01-03,Russia
3263,3263,Sin datos,1984-01-09,Missouri
3264,3264,Sin datos,1984-01-10,Bulgaria
3265,3265,Sin datos,1984-01-13,Bolivia
3266,3266,Sin datos,1984-01-28,Russia
3267,3267,Sin datos,1984-01-30,Indiana
3268,3268,Sin datos,1984-02-16,Ethiopia
3269,3269,Sin datos,1984-02-19,El Salvador
3270,3270,Sin datos,1984-02-28,New York
3271,3271,Sin datos,1984-03-13,Colombia
3272,3272,Sin datos,1984-03-16,Bolivia
3273,3273,Sin datos,1984-03-24,Bolivia
3274,3274,Sin datos,1984-03-24,South Korea
3275,3275,Sin datos,1984-03-31,Off  Bimini
3276,3276,Sin datos,1984-04-18,Brazil
3277,3277,Sin datos,1984-05-08,Egypt
3278,3278,Sin datos,1984-05-30,Pennsylvania
3279,3279,Sin datos,1984-06-04,Connecticut
3280,3280,Sin datos,1984-06-19,New Jersey
3281,3281,Sin datos,1984-06-28,Brazil
3282,3282,Sin datos,1984-07-11,Philippines
3283,3283,Sin datos,1984-07-12,Italy
3284,3284,Sin datos,1984-07-21,American Samoa
3285,3285,Sin datos,1984-08-02,Puerto Rico
3286,3286,Sin datos,1984-08-04,Pakistan
3287,3287,Sin datos,1984-08-05,Bangladesh
3288,3288,Sin datos,1984-08-11,Tennessee
3289,3289,Sin datos,1984-08-15,Indonesia
3290,3290,Sin datos,1984-08-24,California
3291,3291,Sin datos,1984-08-30,Cameroon
3292,3292,Sin datos,1984-09-06,New Guinea
3293,3293,Sin datos,1984-09-07,Florida
3294,3294,Sin datos,1984-09-11,Zaire
3295,3295,Sin datos,1984-09-16,Poland
3296,3296,Sin datos,1984-09-18,Ecuador
3297,3297,Sin datos,1984-09-21,Afghanistan
3298,3298,Sin datos,1984-10-09,Canada
3299,3299,Sin datos,1984-10-11,Russia
3300,3300,Sin datos,1984-10-11,Canada
3301,3301,Sin datos,1984-10-27,Afghanistan
3302,3302,Sin datos,1984-10-31,Philippines
3303,3303,Sin datos,1984-11-20,Peru
3304,3304,Sin datos,1984-12-04,USSR
3305,3305,Sin datos,1984-12-06,Florida
3306,3306,Sin datos,1984-12-19,Peru
3307,3307,Sin datos,1984-12-22,Nepal
3308,3308,Sin datos,1984-12-23,Russia
3309,3309,Sin datos,1985-01-01,Bolivia
3310,3310,Sin datos,1985-01-09,Kansas
3311,3311,Sin datos,1985-01-18,China
3312,3312,Sin datos,1985-01-19,Cuba
3313,3313,Sin datos,1985-01-20,New Mexico
3314,3314,Sin datos,1985-01-21,Nevada
3315,3315,Sin datos,1985-01-22,Honduras
3316,3316,Sin datos,1985-01-23,Colombia
3317,3317,Sin datos,1985-01-23,Colombia
3318,3318,Sin datos,1985-02-01,USSR
3319,3319,Sin datos,1985-02-04,Alaska
3320,3320,Sin datos,1985-02-19,California
3321,3321,Sin datos,1985-02-19,Spain
3322,3322,Sin datos,1985-02-22,Mali
3323,3323,Sin datos,1985-02-25,Alaska
3324,3324,Sin datos,1985-03-12,Texas
3325,3325,Sin datos,1985-03-28,Colombia
3326,3326,Sin datos,1985-04-11,Argentina
3327,3327,Sin datos,1985-04-15,Thailand
3328,3328,Sin datos,1985-04-16,New Mexico
3329,3329,Sin datos,1985-04-20,Bolivia
3330,3330,Sin datos,1985-04-20,Greenland
3331,3331,Sin datos,1985-05-03,USSR
3332,3332,Sin datos,1985-05-06,Japan
3333,3333,Sin datos,1985-05-28,Venezuela
3334,3334,Sin datos,1985-05-31,Tennessee
3335,3335,Sabotaje o terrorismo,1985-06-14,Greece
3336,3336,Sin datos,1985-06-23,Brazil
3337,3337,Sin datos,1985-06-23,110 miles West of Ireland
3338,3338,Sin datos,1985-07-10,USSR
3339,3339,Sin datos,1985-07-24,Colombia
3340,3340,Sin datos,1985-08-02,Texas
3341,3341,Sin datos,1985-08-12,Japan
3342,3342,Sin datos,1985-08-12,Indonesia
3343,3343,Sin datos,1985-08-15,Yemen
3344,3344,Sin datos,1985-08-22,England
3345,3345,Sin datos,1985-08-25,Maine
3346,3346,Sin datos,1985-08-27,California
3347,3347,Sin datos,1985-09-04,Afghanistan
3348,3348,Sin datos,1985-09-06,Wisconsin
3349,3349,Sin datos,1985-09-22,Afghanistan
3350,3350,Sin datos,1985-09-25,Ukraine
3351,3351,Sin datos,1985-09-29,Georgia
3352,3352,Sin datos,1985-10-09,Brazil
3353,3353,Sin datos,1985-10-10,Australia
3354,3354,Sin datos,1985-10-11,USSR
3355,3355,Sin datos,1985-10-11,Bolivia
3356,3356,Sin datos,1985-10-11,Pennsylvania
3357,3357,Sin datos,1985-10-12,Myanmar
3358,3358,Sin datos,1985-11-15,Alabama
3359,3359,Sin datos,1985-11-21,Indonesia
3360,3360,Sabotaje o terrorismo,1985-11-24,Malta
3361,3361,Sin datos,1985-11-25,Angola
3362,3362,Sin datos,1985-12-12,Canada
3363,3363,Sin datos,1985-12-30,Nepal
3364,3364,Fuego en la cabina,1985-12-31,Texas
3365,3365,Sin datos,1986-01-18,Guatemala
3366,3366,Sin datos,1986-01-21,Minnesota
3367,3367,Sin datos,1986-01-28,Brazil
3368,3368,Sin datos,1986-01-29,Mexico
3369,3369,Sin datos,1986-02-05,Zaire
3370,3370,Sin datos,1986-02-16,Taiwan
3371,3371,Sin datos,1986-03-02,Russia
3372,3372,Sin datos,1986-03-13,Michigan
3373,3373,Sin datos,1986-03-20,Indonesia
3374,3374,Sin datos,1986-03-24,Canada
3375,3375,Sin datos,1986-03-25,Soviet Union
3376,3376,Sin datos,1986-03-27,Central African Republic
3377,3377,Sin datos,1986-03-30,Mozambique
3378,3378,Sin datos,1986-03-31,Mexico
3379,3379,Sabotaje o terrorismo,1986-04-02,Greece
3380,3380,Sin datos,1986-04-02,New Mexico
3381,3381,Sin datos,1986-04-27,Colombia
3382,3382,Sin datos,1986-05-01,El Salvador
3383,3383,Sin datos,1986-05-03,Taiwan
3384,3384,Sabotaje o terrorismo,1986-05-03,Sri Lanka
3385,3385,Sin datos,1986-05-18,Djibouti
3386,3386,Sin datos,1986-05-24,Madagascar
3387,3387,Sin datos,1986-06-10,Egypt
3388,3388,Sin datos,1986-06-12,Islay Island
3389,3389,Sin datos,1986-06-18,Arizona
3390,3390,Fuego en la cabina,1986-07-02,Russia
3391,3391,Sin datos,1986-07-10,Mozambique
3392,3392,Sin datos,1986-08-04,Leeward Islands
3393,3393,Sin datos,1986-08-14,Honduras
3394,3394,Sabotaje o terrorismo,1986-08-16,Sudan
3395,3395,Piloto indispuesto,1986-08-28,Arkansas
3396,3396,Sin datos,1986-08-31,California
3397,3397,Sabotaje o terrorismo,1986-09-05,Pakistan
3398,3398,Sin datos,1986-09-09,Kentucky
3399,3399,Sin datos,1986-09-19,Brazil
3400,3400,Sin datos,1986-10-03,Indonesia
3401,3401,Sin datos,1986-10-04,Texas
3402,3402,Sin datos,1986-10-14,USSR
3403,3403,Sin datos,1986-10-15,Iran
3404,3404,Sin datos,1986-10-19,South Africa
3405,3405,Sin datos,1986-10-20,Russia
3406,3406,Sin datos,1986-10-22,New York
3407,3407,Sin datos,1986-10-23,Pakistan
3408,3408,Sin datos,1986-10-30,Nicaragua
3409,3409,Sin datos,1986-11-02,Iran
3410,3410,Sin datos,1986-11-06,Scotland
3411,3411,Sin datos,1986-11-25,Afghanistan
3412,3412,Sin datos,1986-12-12,East Germany
3413,3413,Sin datos,1986-12-15,China
3414,3414,Sabotaje o terrorismo,1986-12-25,Saudi Arabia
3415,3415,Sin datos,1986-12-27,Fiji
3416,3416,Sin datos,1987-01-02,Equatorial Guinea
3417,3417,Sin datos,1987-01-03,Ivory Coast
3418,3418,Sin datos,1987-01-13,Ethiopia
3419,3419,Sin datos,1987-01-15,Utah
3420,3420,Sin datos,1987-01-16,Uzbekistan
3421,3421,Sin datos,1987-02-06,New Guinea
3422,3422,Sin datos,1987-02-09,Afghanistan
3423,3423,Sin datos,1987-03-04,Michigan
3424,3424,Sin datos,1987-03-06,Kazakhstan
3425,3425,Sin datos,1987-03-13,Washington
3426,3426,Sin datos,1987-03-21,California
3427,3427,Sin datos,1987-03-30,Pakistan
3428,3428,Sin datos,1987-04-04,Indonesia
3429,3429,Sin datos,1987-04-13,Kansas
3430,3430,Sin datos,1987-04-23,North Carolina
3431,3431,Sabotaje o terrorismo,1987-05-05,Sudan
3432,3432,Sin datos,1987-05-08,Puerto Rico
3433,3433,Fuego en la cabina,1987-05-09,Poland
3434,3434,Sin datos,1987-05-11,Canada
3435,3435,Sin datos,1987-05-20,Bolivia
3436,3436,Sin datos,1987-05-23,Indonesia
3437,3437,Sin datos,1987-05-25,Indonesia
3438,3438,Sin datos,1987-06-11,Afghanistan
3439,3439,Sin datos,1987-06-18,Peru
3440,3440,Sin datos,1987-06-19,USSR
3441,3441,Sin datos,1987-06-21,Burma
3442,3442,Sin datos,1987-06-26,Philippines
3443,3443,Sin datos,1987-07-01,North Carolina
3444,3444,Sabotaje o terrorismo,1987-07-24,Switzerland
3445,3445,Sin datos,1987-07-30,Mexico
3446,3446,Sin datos,1987-08-04,Chile
3447,3447,Sin datos,1987-08-16,Michigan
3448,3448,Sin datos,1987-08-31,Thailand
3449,3449,Sin datos,1987-09-08,Brazil
3450,3450,Sin datos,1987-09-13,Afghanistan
3451,3451,Sin datos,1987-09-21,Egypt
3452,3452,Sin datos,1987-10-11,Colombia
3453,3453,Sin datos,1987-10-11,Myanmar
3454,3454,Sin datos,1987-10-15,Italy
3455,3455,Sin datos,1987-10-19,Russia
3456,3456,Sin datos,1987-10-20,Indiana
3457,3457,Sin datos,1987-11-06,Malawi
3458,3458,Sin datos,1987-11-15,Colorado
3459,3459,Sin datos,1987-11-23,Alaska
3460,3460,Fuego en la cabina,1987-11-28,Indian Ocean
3461,3461,Sin datos,1987-11-29,Over the Andaman Sea
3462,3462,Sin datos,1987-12-03,Rwanda
3463,3463,Sabotaje o terrorismo,1987-12-07,California
3464,3464,Sin datos,1987-12-08,Peru
3465,3465,Sin datos,1987-12-13,Philippines
3466,3466,Sin datos,1987-12-14,Brazil
3467,3467,Sin datos,1987-12-21,France
3468,3468,Sin datos,1987-12-21,Eugene Island
3469,3469,Sin datos,1987-12-30,Pacific Ocean
3470,3470,Sin datos,1988-01-02,Turkey
3471,3471,Sin datos,1988-01-18,Bolivia
3472,3472,Sin datos,1988-01-18,USSR
3473,3473,Sin datos,1988-01-18,China
3474,3474,Sin datos,1988-01-19,Colorado
3475,3475,Sin datos,1988-01-19,Taiwan
3476,3476,Sin datos,1988-01-24,Russia
3477,3477,Sin datos,1988-02-01,Panama
3478,3478,Tormenta eléctrica,1988-02-08,Germany
3479,3479,Sin datos,1988-02-19,North Carolina
3480,3480,Sin datos,1988-02-27,Russia
3481,3481,Sin datos,1988-02-27,Cyprus
3482,3482,Sabotaje o terrorismo,1988-03-01,South Africa
3483,3483,Sin datos,1988-03-04,France
3484,3484,Sin datos,1988-03-08,Tennessee
3485,3485,Sin datos,1988-03-17,Colombia
3486,3486,Sin datos,1988-03-31,Egypt
3487,3487,Sabotaje o terrorismo,1988-04-05,Cyprus
3488,3488,Sin datos,1988-04-10,Afghanistan
3489,3489,Sin datos,1988-04-12,South Africa
3490,3490,Sin datos,1988-04-19,USSR
3491,3491,Sin datos,1988-04-27,Angola
3492,3492,Sin datos,1988-04-28,Hawaii
3493,3493,Sin datos,1988-05-06,Norway
3494,3494,Sin datos,1988-05-24,Louisiana
3495,3495,Sin datos,1988-05-26,Costa Rica
3496,3496,Sin datos,1988-05-26,Germany
3497,3497,Sin datos,1988-06-12,Argentina
3498,3498,Sin datos,1988-06-18,Central Mozambique
3499,3499,Sin datos,1988-06-26,France
3500,3500,Sin datos,1988-07-03,Iran
3501,3501,Sin datos,1988-07-06,Colombia
3502,3502,Sin datos,1988-07-20,Louisiana
3503,3503,Sin datos,1988-07-21,Nigeria
3504,3504,Sin datos,1988-08-02,Bulgaria
3505,3505,Sin datos,1988-08-15,Northern Afghanistan
3506,3506,Sabotaje o terrorismo,1988-08-17,Pakistan
3507,3507,Sin datos,1988-08-26,Russia
3508,3508,Sin datos,1988-08-31,Mexico
3509,3509,Sin datos,1988-08-31,Hong Kong
3510,3510,Sin datos,1988-08-31,Texas
3511,3511,Sin datos,1988-08-31,Mexico
3512,3512,Sin datos,1988-09-09,Thailand
3513,3513,Sin datos,1988-09-12,Ecuador
3514,3514,Aves,1988-09-15,Ethiopia
3515,3515,Sin datos,1988-09-19,Pakistan
3516,3516,Sin datos,1988-10-02,Brazil
3517,3517,Sin datos,1988-10-04,Russia
3518,3518,Sin datos,1988-10-07,China
3519,3519,Sin datos,1988-10-11,Michigan
3520,3520,Sin datos,1988-10-17,Italy
3521,3521,Sin datos,1988-10-19,India
3522,3522,Sin datos,1988-10-19,India
3523,3523,Sin datos,1988-10-25,Peru
3524,3524,Sin datos,1988-11-02,Poland
3525,3525,Sin datos,1988-11-14,Finland
3526,3526,Sin datos,1988-11-18,France
3527,3527,Sin datos,1988-11-30,Libya
3528,3528,Sin datos,1988-12-07,Russia
3529,3529,Sin datos,1988-12-08,Mauritania
3530,3530,Sin datos,1988-12-10,Afghanistan
3531,3531,Sin datos,1988-12-11,USSR
3532,3532,Sin datos,1988-12-14,Egypt
3533,3533,Sabotaje o terrorismo,1988-12-21,Scotland
3534,3534,Sin datos,1989-01-08,England
3535,3535,Sin datos,1989-01-31,Texas
3536,3536,Sin datos,1989-02-03,Myanmar
3537,3537,Sin datos,1989-02-06,France
3538,3538,Sin datos,1989-02-08,Portugal
3539,3539,Sin datos,1989-02-19,Malaysia
3540,3540,Sin datos,1989-02-24,Hawaii
3541,3541,Sin datos,1989-02-28,Canada
3542,3542,Sin datos,1989-03-10,Peru
3543,3543,Sin datos,1989-03-10,Canada
3544,3544,Sin datos,1989-03-15,Indiana
3545,3545,Sin datos,1989-03-18,Texas
3546,3546,Sin datos,1989-03-20,South Korea
3547,3547,Sin datos,1989-03-21,Brazil
3548,3548,Sin datos,1989-04-10,France
3549,3549,Sin datos,1989-04-19,Colombia
3550,3550,Sin datos,1989-04-26,Colombia
3551,3551,Sin datos,1989-05-05,Mexico
3552,3552,Sin datos,1989-05-08,Sweden
3553,3553,Sin datos,1989-05-09,China
3554,3554,Sin datos,1989-06-07,Surinam
3555,3555,Sin datos,1989-06-11,Colombia
3556,3556,Sin datos,1989-06-17,Germany
3557,3557,Sin datos,1989-06-18,Iran
3558,3558,Sin datos,1989-06-22,Peru
3559,3559,Sin datos,1989-06-27,Taiwan
3560,3560,Sin datos,1989-06-28, Cameroon
3561,3561,Sabotaje o terrorismo,1989-06-28,Somalia
3562,3562,Sin datos,1989-06-29,Georgia
3563,3563,Sin datos,1989-07-19,Maryland
3564,3564,Sin datos,1989-07-19,USSR
3565,3565,Sin datos,1989-07-19,Iowa
3566,3566,Sin datos,1989-07-21,New Guinea
3567,3567,Sin datos,1989-07-21,Philippines
3568,3568,Sin datos,1989-07-23,Afghanistan
3569,3569,Sin datos,1989-07-26,Angola
3570,3570,Sin datos,1989-07-27,South Korea
3571,3571,Sin datos,1989-07-27,Libya
3572,3572,Sin datos,1989-07-31,New Zealand
3573,3573,Sin datos,1989-08-03,Greece
3574,3574,Sin datos,1989-08-07,Ethiopia
3575,3575,Sin datos,1989-08-08,New Zealand
3576,3576,Sin datos,1989-08-13,Mississippi
3577,3577,Sin datos,1989-08-15,China
3578,3578,Sin datos,1989-08-25,Pakistan
3579,3579,Insuficiente combustible,1989-09-03,Brazil
3580,3580,Sin datos,1989-09-03,Cuba
3581,3581,Sin datos,1989-09-08,Denmark
3582,3582,Sin datos,1989-09-15,Kentucky
3583,3583,Sin datos,1989-09-15,Indonesia
3584,3584,Sabotaje o terrorismo,1989-09-19,Niger
3585,3585,Sin datos,1989-09-20,Alaska
3586,3586,Sin datos,1989-09-20,New York
3587,3587,Sin datos,1989-09-21,Centeral AfghanistanAfghanistan
3588,3588,Sin datos,1989-09-21,Afghanistan
3589,3589,Sin datos,1989-09-23,India
3590,3590,Sin datos,1989-09-26, Canada
3591,3591,Sin datos,1989-09-27,Arizona
3592,3592,Sin datos,1989-09-28,Ukraine
3593,3593,Sin datos,1989-10-04,Canada
3594,3594,Sin datos,1989-10-06,Texas
3595,3595,Sin datos,1989-10-10,New Jersey
3596,3596,Sin datos,1989-10-10,Peru
3597,3597,Sin datos,1989-10-18,Russia
3598,3598,Sin datos,1989-10-20,Russia
3599,3599,Sin datos,1989-10-21,Honduras
3600,3600,Sin datos,1989-10-26,USSR
3601,3601,Sin datos,1989-10-26,China
3602,3602,Sin datos,1989-10-28,Hawaii
3603,3603,Sin datos,1989-11-09,Liberia
3604,3604,Sin datos,1989-11-10,Lesotho
3605,3605,Sin datos,1989-11-21,Russia
3606,3606,Sin datos,1989-11-23,Albania
3607,3607,Sin datos,1989-11-25,South Korea
3608,3608,Sabotaje o terrorismo,1989-11-27,Colombia
3609,3609,Sin datos,1989-11-27,Angola
3610,3610,Sin datos,1989-11-28,Venezuela
3611,3611,Sin datos,1989-11-28,Rhode Island
3612,3612,Sin datos,1989-12-01,Maryland
3613,3613,Sin datos,1989-12-21,Bolivia
3614,3614,Sin datos,1989-12-26,Washington
3615,3615,Sin datos,1989-12-28,Romania
3616,3616,Sin datos,1989-12-30,Milford Sound
3617,3617,Sin datos,1990-01-02,Indonesia
3618,3618,Fuego en la cabina,1990-01-13,Russia
3619,3619,Sin datos,1990-01-15,Costa Rica
3620,3620,Sin datos,1990-01-17,Colorado
3621,3621,Sin datos,1990-01-23,Venezuela
3622,3622,Sin datos,1990-01-25,Indonesia
3623,3623,Insuficiente combustible,1990-01-25,New York
3624,3624,Sin datos,1990-01-26,Mongolia
3625,3625,Sin datos,1990-01-27,Congo
3626,3626,Sin datos,1990-01-29,Vermont
3627,3627,Sin datos,1990-01-29,New York
3628,3628,Sin datos,1990-02-05,Colombia
3629,3629,Sin datos,1990-02-12,Brazil
3630,3630,Sin datos,1990-02-14,India
3631,3631,Sin datos,1990-02-17,Zambia
3632,3632,Sin datos,1990-02-27,Colorado
3633,3633,Sin datos,1990-03-01,India
3634,3634,Sin datos,1990-03-12,Sierre Leone
