,flight_id,aircraft_type,helicopter,manufacter
4414,4414,Britten-Norman BN-2A-21,False,Britten-Norman
4415,4415,IAI 1124A Westwind,False,IAI
4416,4416,Fokker F27 Friendship 100,False,Fokker
4417,4417,Let 410UVP-E20,False,Let
4418,4418,Britten-Norman BN-2A-26 Islander,False,Britten-Norman
4419,4419,Cessna 208B Caravan I Super Cargomaster,False,Cessna
4420,4420,Aérospatiale/Aeritalia ATR-72-202,False,Aérospatiale/Aeritalia
4421,4421,Antonov AN-140,False,Antonov
4422,4422,Embraer-110 C-95B Bandeirante,False,Embraer-110
4423,4423,Let 410UVP,False,Let
4424,4424,Beech BE-1900D,False,Beech
4425,4425,BAe Avro RJ-100,False,BAe
4426,4426,Fokker 28 Fellowship 1000,False,Fokker
4427,4427,Antonov 24B,False,Antonov
4428,4428,Grumman G-159 Gulfstream I,False,Grumman
4429,4429,Ilyushin II-76TD,False,Ilyushin
4430,4430,Antonov 12BP,False,Antonov
4431,4431,Antonov AN-28,False,Antonov
4432,4432,Cessna 421,False,Cessna
4433,4433,Ilyushin Il-76MD,False,Ilyushin
4434,4434,Fokker F-27 Friendship 200,False,Fokker
4435,4435,Let L-410UVP,False,Let
4436,4436,Boeing B-737-2T4,False,Boeing
4437,4437,de Havilland Canada DHC-6 Twin Otter,False,de
4438,4438,Beech A36,False,Beech
4439,4439,Illyushin 76,False,Illyushin
4440,4440,Yakovlev 42D,False,Yakovlev
4441,4441,Cessna 185,False,Cessna
4442,4442,Gates Learjet 45,False,Gates
4443,4443,EMB 721C Sertanejo,False,EMB
4444,4444,Piper PA-31-350 Navajo Chieftain,False,Piper
4445,4445,Embraer 820C Navajo,False,Embraer
4446,4446,McDonnell Douglas 369D,False,McDonnell
4447,4447,Canadair CRJ-100ER,False,Canadair
4448,4448,Lockheed C-130 Hercules,False,Lockheed
4449,4449,Cessna 180H,False,Cessna
4450,4450,Cessna 208B Grand Caravan,False,Cessna
4451,4451,Lockheed C-130H Hercules,False,Lockheed
4452,4452,Mitsubishi MU 2B 35,False,Mitsubishi
4453,4453,Sikorsky  S 76 A,False,Sikorsky
4454,4454,Boeing 737-2J8C,False,Boeing
4455,4455,Let 410UVP-E,False,Let
4456,4456,Cessna 402C,False,Cessna
4457,4457,Swearingen SA-226T Metro II,False,Swearingen
4458,4458,Bell 206B,False,Bell
4459,4459,Gates Learjet 35A,False,Gates
4460,4460,Cessna 208B Grand Caravan,False,Cessna
4461,4461,Reims Aviation 406,False,Reims
4462,4462,Mi-8 helicopter,True,Mi-8
4463,4463,Let 420UVP-E,False,Let
4464,4464,Beechcraft 1900D,False,Beechcraft
4465,4465,Cessna 208B Grand Caravan,False,Cessna
4466,4466,Lockheed C-130A Hercules,False,Lockheed
4467,4467,Learjet 25B,False,Learjet
4468,4468,Aerospatiale AS350BA,False,Aerospatiale
4469,4469,Piper PA31-310,False,Piper
4470,4470,EMB 721C Sertanejo,False,EMB
4471,4471,Convair CV-580F,False,Convair
4472,4472,Antonov AN-2TP,False,Antonov
4473,4473,Fairchild Hiller FH-227B,False,Fairchild
4474,4474,Hawker 800A,False,Hawker
4475,4475,Cessna 208B Caravan I Super Cargomaster,False,Cessna
4476,4476,CH-47 Chinook,False,CH-47
4477,4477,Robertson R44 helicopter,True,Robertson
4478,4478,Shorts SC-7 Skyvan 3M Variant 100,False,Shorts
4479,4479,UH-60 Black Hawk / UH-60 Black Hawk,False,UH-60
4480,4480,Swearingen SA227AT Merlin IVC,False,Swearingen
4481,4481,Antonov AN-26,False,Antonov
4482,4482,de Havilland DHC-3 Otter,False,de
4483,4483,Douglas DC-9-15F,False,Douglas
4484,4484,Gates Learjet 24B,False,Gates
4485,4485,Boeing B-727-223,False,Boeing
4486,4486,Boeing B-737-3Q8,False,Boeing
4487,4487,Yakovlev YAK-40,False,Yakovlev
4488,4488,Beechcraft Super King Air 200,False,Beechcraft
4489,4489,Fokker F-50,False,Fokker
4490,4490,Ilyushin II-76,False,Ilyushin
4491,4491,Beechcraft 1900C,False,Beechcraft
4492,4492,Bell 407,False,Bell
4493,4493,Rockwell Gulfstream Jetprop 840,False,Rockwell
4494,4494,Swearingen SA227AC Metro III,False,Swearingen
4495,4495,Let 410UVP,False,Let
4496,4496,Antonov AN-12,False,Antonov
4497,4497,Embraer 120ER Brasilia,False,Embraer
4498,4498,Ilyushin II-76TD,False,Ilyushin
4499,4499,PZL-Mielec AN-2R,False,PZL-Mielec
4500,4500,Let 410UVP,False,Let
4501,4501,de Havilland DHC-6 Twin Otter 300,False,de
4502,4502,BAe HS-748-232 Srs 2A,False,BAe
4503,4503,Mi-8MTV-1,False,Mi-8MTV-1
4504,4504,Convair CV-440,False,Convair
4505,4505,Sikorsky S 76,False,Sikorsky
4506,4506,de Havilland DHC-6 Twin Otter 300,False,de
4507,4507,Convair CV-580,False,Convair
4508,4508,Shorts 360,False,Shorts
4509,4509,Tupolev 154B-2,False,Tupolev
4510,4510,Tupolev 134A-3,False,Tupolev
4511,4511,de Havilland DHC-3 Otter,False,de
4512,4512,Rockwell CT-39A Sabreliner,False,Rockwell
4513,4513,CH-47D Chinook,False,CH-47D
4514,4514,Pilatus-Britten Norman BN-2A-27 Islander,False,Pilatus-Britten
4515,4515,Antonov AN-12,False,Antonov
4516,4516,Boeing 747-244B-SF,False,Boeing
4517,4517,Canadair CRJ200LR RegionalJet,False,Canadair
4518,4518,Douglas DC-3C,False,Douglas
4519,4519,Pilatus Britten-Norman BN-2A-21 Islander,False,Pilatus
4520,4520,Bae Jetstream 3201,False,Bae
4521,4521,Learjet 35A,False,Learjet
4522,4522,Beech 200 Super King Air,False,Beech
4523,4523,BAe 3101 Jetstream 31,False,BAe
4524,4524,Bombardier CRJ200,False,Bombardier
4525,4525,Grumman Gulfstream G3,False,Grumman
4526,4526,CASA 212-CC,False,CASA
4527,4527,Canadair CL-601-2A12 Challenger,False,Canadair
4528,4528,McDonnell-Douglas MD-82,False,McDonnell-Douglas
4529,4529,PZL-Mielec M28,False,PZL-Mielec
4530,4530,Ilyushin II-76TD,False,Ilyushin
4531,4531,Embraer EMB-110 Bandeirante,False,Embraer
4532,4532,Antonov AN-2,False,Antonov
4533,4533,Black Hawk helicopter,True,Black
4534,4534,Embraer EMB-110 Bandeirante,False,Embraer
4535,4535,CH53E Sea Stallion,False,CH53E
4536,4536,Let 410UVP-E4,False,Let
4537,4537,Lockheed Hercules C.1,False,Lockheed
4538,4538,Boeing B-737-200,False,Boeing
4539,4539,Ilyushin 76TD,False,Ilyushin
4540,4540,Cessna 560 Citation V,False,Cessna
4541,4541,de Havilland DHC-6 Twin Otter 300,False,de
4542,4542,CASA 212 Aviocar,False,CASA
4543,4543,Cessna 500 Citation I,False,Cessna
4544,4544,Pilatus-Britten Norman BN-2B-26 Islander,False,Pilatus-Britten
4545,4545,Antonov 24,False,Antonov
4546,4546,Ilyushin IL-76TD,False,Ilyushin
4547,4547,Let-410UVP-E,False,Let-410UVP-E
4548,4548,Lockheed Hercules MC-130H,False,Lockheed
4549,4549,de Havilland Canada DHC-6 Twin Otter 100,False,de
4550,4550,Boeing B-707-3J9C,False,Boeing
4551,4551,Mil Mi-8,False,Mil
4552,4552,Let 410UVP,False,Let
4553,4553,Swearingen SA.227AC Metro III,False,Swearingen
4554,4554,Antonov AN-26,False,Antonov
4555,4555,Swearingen SA-227AC Metro III,False,Swearingen
4556,4556,Beech 65-A80 Queenaire,False,Beech
4557,4557,Yunshuji Y-12,False,Yunshuji
4558,4558,Antonov AN-12BP,False,Antonov
4559,4559,Antonov AN-24B,False,Antonov
4560,4560,Antonov AN-24B,False,Antonov
4561,4561,Airbus A-340,False,Airbus
4562,4562,ATR-72-202,False,ATR-72-202
4563,4563,Sikorsky S-76C,False,Sikorsky
4564,4564,Boeing 737-31S,False,Boeing
4565,4565,McDonnell Douglas MD-82,False,McDonnell
4566,4566,Boeing B-737-244,False,Boeing
4567,4567,Boeing 737-230,False,Boeing
4568,4568,Antonov 26B,False,Antonov
4569,4569,Antonov AN-26A,False,Antonov
4570,4570,Antonov 12V,False,Antonov
4571,4571,Boeing B-737-2L9,False,Boeing
4572,4572,Lockheed C-130B Hercules,False,Lockheed
4573,4573,Boeing B-737-7H4,False,Boeing
4574,4574,McDonnell DC-9-32,False,McDonnell
4575,4575,Grumman G73T Turbo Mallard,False,Grumman
4576,4576,Antonov AN-140-100,False,Antonov
4577,4577,British Aerospace BAe-125-700A,False,British
4578,4578,UH-60L Black Hawk,False,UH-60L
4579,4579,Antonov 12,False,Antonov
4580,4580,Dassault Falcon 20,False,Dassault
4581,4581,Antonov AN-24V,False,Antonov
4582,4582,Shorts 360-100 /Shorts 360-300,False,Shorts
4583,4583,Swearingen SA.226TC Metro II,False,Swearingen
4584,4584,Let L410UVP-E20,False,Let
4585,4585,Harbin Yunshuji Y-12-II,False,Harbin
4586,4586,Antonov 74TK-200,False,Antonov
4587,4587,Antonov AN-32B,False,Antonov
4588,4588,Airbus A320-211,False,Airbus
4589,4589,Convair CV-580,False,Convair
4590,4590,de Havilland Canada DHC-6 Twin Otter 300,False,de
4591,4591,KJ-2000,False,KJ-2000
4592,4592,Lockheed C-130 Hercules,False,Lockheed
4593,4593,de Havilland Canada DHC-6 Twin Otter 300,False,de
4594,4594,Antonov AN-12B,False,Antonov
4595,4595,Airbus A-310-324ET,False,Airbus
4596,4596,Fokker F-27 Friendship 200,False,Fokker
4597,4597,Mil Mi-8,False,Mil
4598,4598,Antonov AN-28,False,Antonov
4599,4599,Embraer 110 Bandeirante,False,Embraer
4600,4600,Lockheed L-100-30 Hercules,False,Lockheed
4601,4601,Tupolev Tu-154M,False,Tupolev
4602,4602,Canadair CRJ-200ER,False,Canadair
4603,4603,Tupolev Tu-154M,False,Tupolev
4604,4604,British Aerospace Nimrod MR-2,False,British
4605,4605,Mi-8 helicopter,True,Mi-8
4606,4606,Dornier 228,False,Dornier
4607,4607,Boeing B-737-8EH /EMB-135JB,False,Boeing
4608,4608,BAe 146-200,False,BAe
4609,4609,Antonov An-2,False,Antonov
4610,4610,Boeing 737-2B7,False,Boeing
4611,4611,de Havilland Canada DHC-6 Twin Otter 300,False,de
4612,4612,Boeing 727-23F,False,Boeing
4613,4613,Antonov 74T-200,False,Antonov
4614,4614,Bell 412,False,Bell
4615,4615,Boeing B-737-4Q8,False,Boeing
4616,4616,Antonov 26B-100,False,Antonov
4617,4617,Sikorsky UH-60L Black Hawk,False,Sikorsky
4618,4618,Fokker 100,False,Fokker
4619,4619,Boeing B-737-497,False,Boeing
4620,4620,Aerospatiale AS350BA Rotocraft,False,Aerospatiale
4621,4621,Mc Donnell Douglas 369FF Rotocraft,False,Mc
4622,4622,Rockwell 500S Shrike Commander,False,Rockwell
4623,4623,Tuolev 134AK,False,Tuolev
4624,4624,Ilushin Il-76TD,False,Ilushin
4625,4625,Pilatus Britten Norman BN-2A-27 Islander,False,Pilatus
4626,4626,Mi 8,False,Mi
4627,4627,Boeing B-737-8AL,False,Boeing
4628,4628,de Havilland Canada DHC-6 Twin Otter,False,de
4629,4629,Let 410UVP,False,Let
4630,4630,de Havilland Canada DHC-6 Twin Otter 300,False,de
4631,4631,Mi-8,False,Mi-8
4632,4632,Cessna 550 Citation II,False,Cessna
4633,4633,Mi-8,False,Mi-8
4634,4634,Let 410UVP,False,Let
4635,4635,Antonov AN-24V,False,Antonov
4636,4636,Boeing 737-2M2,False,Boeing
4637,4637,North American CT-39A Sabreline,False,North
4638,4638,de Havilland DHC-6 Twim Otter 100,False,de
4639,4639,Airbus A-320-233,False,Airbus
4640,4640,Antonov AN-26V,False,Antonov
4641,4641,de Havilland DHC-2 MK.1 Beaver,False,de
4642,4642,Antonov AN-12BP,False,Antonov
4643,4643,de Havilland Canada DHC-6 Twin Otter 300,False,de
4644,4644,de Havilland Canada DHC-2 Beaver,False,de
4645,4645,Boeing 737-809,False,Boeing
4646,4646,Embraer EMB-110P1 Bandeirant,False,Embraer
4647,4647,UH-60 Blackhawk helilcopter,False,UH-60
4648,4648,Antonov AN-32,False,Antonov
4649,4649,Antonov AN-12BP,False,Antonov
4650,4650,McDonnell Douglas MD-82,False,McDonnell
4651,4651,Let 410,False,Let
4652,4652,Antonov AN-26,False,Antonov
4653,4653,Let 410 UVP-E10A,False,Let
4654,4654,Antonov 12,False,Antonov
4655,4655,McDonnell Douglas MD-83,False,McDonnell
4656,4656,Eurocopter Deutschland BK117C1,False,Eurocopter
4657,4657,Cessna 208B Caravan I Super Cargomaster,False,Cessna
4658,4658,Let 410 UVP-E3,False,Let
4659,4659,Mi-17 Helicopter,True,Mi-17
4660,4660,Boeing 777-236ER,False,Boeing
4661,4661,CASA C-295M,False,CASA
4662,4662,CASA NC-212-200,False,CASA
4663,4663,ATR-42-300,False,ATR-42-300
4664,4664,Eurocopter  AS332L2 Super Puma,False,Eurocopter
4665,4665,Mi-17,False,Mi-17
4666,4666,Antonov An-28,False,Antonov
4667,4667,Swearingen SA227AC Metroliner III,False,Swearingen
4668,4668,Antonov An-32,False,Antonov
4669,4669,McDonnell Douglas DC-9-51,False,McDonnell
4670,4670,Antonov An-32B,False,Antonov
4671,4671,Mil Mi-8T,False,Mil
4672,4672,de Havilland Canada DHC-2 Mark I Beaver,False,de
4673,4673,Eurocopter AS350D Astar,False,Eurocopter
4674,4674,Antonov An-12,False,Antonov
4675,4675,Bell UN-1N Huey,False,Bell
4676,4676,Airbus A-320-233,False,Airbus
4677,4677,Bell 407,False,Bell
4678,4678,Airbus A-310-324,False,Airbus
4679,4679,de Havilland Canada DHC-6 Twin Otter 100,False,de
4680,4680,Bell UH-1N,False,Bell
4681,4681,CASA NC-212,False,CASA
4682,4682,Antonov 12BK,False,Antonov
4683,4683,Bell 407 / Bell 407,False,Bell
4684,4684,Ilysushin Il-76TD,False,Ilysushin
4685,4685,Douglas DC9-15F,False,Douglas
4686,4686,Boeing B-747-209BSF,False,Boeing
4687,4687,British Aerospace BAe-125-800A,False,British
4688,4688,Grumman G-21A Goose,False,Grumman
4689,4689,Sikorsky S-61N,False,Sikorsky
4690,4690,Bell Huey UH-1H,False,Bell
4691,4691,Fokker F-27 Friendship 500,False,Fokker
4692,4692,McDonnell Douglas MD-82,False,McDonnell
4693,4693,Boeing B-737-219,False,Boeing
4694,4694,Boeing B-737-291,False,Boeing
4695,4695,Convair CV-580,False,Convair
4696,4696,Bell 212,False,Bell
4697,4697,Boeing B-737-505,False,Boeing
4698,4698,Learjet 60,False,Learjet
4699,4699,Aerospatiale SA365N-1 Dauphin II,False,Aerospatiale
4700,4700,de Havilland Canada DHC-6 Twin Otter 300,False,de
4701,4701,Bell 222,False,Bell
4702,4702,Antonov An-12,False,Antonov
4703,4703,Grumman G-21A Goose,False,Grumman
4704,4704,Airbus A320-232,False,Airbus
4705,4705,Rockwell International 690B,False,Rockwell
4706,4706,Bell 206-L4 Jet Ranger III,False,Bell
4707,4707,Britten Norman BN-2A Trislander Mk3,False,Britten
4708,4708,Boeing 737-500,False,Boeing
4709,4709,ATR-42-320,False,ATR-42-320
4710,4710,Sikorsky S-76C++,False,Sikorsky
4711,4711,Mil Mi-17,False,Mil
4712,4712,Airbus A320-214,False,Airbus
4713,4713,Bandeirante EMB-110P1,False,Bandeirante
4714,4714,Bombardier DHC-8-402 Q400,False,Bombardier
4715,4715,Bell UH-1H,False,Bell
4716,4716,Antonov 12V,False,Antonov
4717,4717,Boeing 737-8F2,False,Boeing
4718,4718,Ilyushin Il-76T,False,Ilyushin
4719,4719,Sikorsky S-92A,False,Sikorsky
4720,4720,Pilatus PC-12/45,False,Pilatus
4721,4721,McDonnell Douglas MD-11,False,McDonnell
4722,4722,Eurocopter AS 332L2 Super Puma 2,False,Eurocopter
4723,4723,Fokker F-27 Friendship 400M,False,Fokker
4724,4724,British Aerospace BAe-146-300,False,British
4725,4725,Boeing B-737-200,False,Boeing
4726,4726,Mi-35,False,Mi-35
4727,4727,Lockheed C-130 Hercules,False,Lockheed
4728,4728,Antonov An-26,False,Antonov
4729,4729,Airbus A330-203,False,Airbus
4730,4730,Britten-Norman BN-2A-27 Islander,False,Britten-Norman
4731,4731,Antonov An-32,False,Antonov
4732,4732,de Havilland Canada DHC-6 Twin Otter 300,False,de
4733,4733,Airbus A310-324,False,Airbus
4734,4734,Mil Mi-17,False,Mil
4735,4735,Tupolev 154M,False,Tupolev
4736,4736,Mil Mi-8,False,Mil
4737,4737,Ilyushin Il-62M,False,Ilyushin
4738,4738,de Havilland Canada DHC-6 Twin Otter 300,False,de
4739,4739,ATR-72-212A,False,ATR-72-212A
4740,4740,Eurocopter AS-350BA / Piper PA-32R-300,False,Eurocopter
4741,4741,de Havilland Canada DHC-6 Twin Otter 300,False,de
4742,4742,Antonov An-12BK,False,Antonov
4743,4743,Mil Mi-8,False,Mil
4744,4744,British Aerospace Jetstream 41,False,British
4745,4745,Eurocopter AS350-B2,False,Eurocopter
4746,4746,Douglas DC-3C,False,Douglas
4747,4747,Boeing 707-330C,False,Boeing
4748,4748,Britten-Norman BN-2A-8 Island,False,Britten-Norman
4749,4749,Tupolev Tu-142M3,False,Tupolev
4750,4750,Ilyushin Il-76,False,Ilyushin
4751,4751,Canadair CRJ-100ER,False,Canadair
4752,4752,Aerospatiale AS350,False,Aerospatiale
4753,4753,McDonnell Douglas MD-11F,False,McDonnell
4754,4754,de Havilland Canada DHC-2 Beaver MK- 1,False,de
4755,4755,Beechcraft 1900C-1,False,Beechcraft
